,Video Id,Title,Description,Category
2836,LKaAfscsEbg,12 Most Mysterious Artifact Finds Scientists Still Can&#39;t Explain,"Understanding an artifact isn't as easy as looking at it. If the artifact is unusual, it will need to be studied, researched, and carefully assessed before any ...",history
2837,6SWeMuULr6A,வித்தியாசமான கண்டுபிடிப்புகள் || Five Amazing Archaeological Discoveries || Galatta Info Tamil,#galattainfotamil #archaeologicaldiscoveries வித்தியாசமான கண்டுபிடிப்புகள் || Five Amazing Archaeological Discoveries || Galatta ...,history
2838,avQB1KCLxyI,What Is Archaeology | Anthropology in Tamil | V S Vigneshwari,AnthropologyinTamil Social Media Links : FaceBook Page : https://www.facebook.com/AnthropologyinTamil Linkedin ...,history
2839,eIB7vVSTttM,पूरी दुनिया है हैरान इन खोजों से || 9 Creepiest Recent Archaeological Discoveries!,"RAHASYATvIndia From stealing the heart of a saint to finding human remains in your backyard, here are 9 creepy archaeological discoveries. 9. The Heart Of A ...",history
2840,imbaot4D1UI,12 Most Mysterious Archaeological Artifacts That Really Exist,"For copyright matters, advertising and other questions, please contact us at: lightningtopchannel@gmail.com Subscribe ▻ https://bit.ly/2knsQP7 Every artifact ...",history
2841,bqt_jjAtG3U,The Archaeologists,Archaeologists in Ireland talk about their work.,history
2842,Jv7WHhe0yLE,When Warfare Meets Wisdom (and Archaeology) • Spotlight • Abel Beth Maacah,"In 2 Samuel 20, we're introduced to a city named Abel Beth Maacah. This city is brought to the forefront of Israel's national drama after the end of Absalom's ...",history
2843,_0JCEwS8Zfs,3 Most Incredible Recent Biblical Archaeological Discoveries To Blow Your Mind,"3 most incredible recent Biblical archaeological discoveries to blow your mind. Today, we take a look at these 3 recent archaeological discoveries. No matter the ...",history
2844,Da7348hpvoU,&quot;Introduction to Archaeology &amp; Epigraphy&quot; -Lesson 6,ஹரப்பா முதல் கீழடி வரை|Part 1- Video 1 திருமதி. சிந்தனா ராஜன் தொல்லியலாளர் மற்றும் ...,history
2845,bJxb8bTi3EM,"Being and becoming an archaeologist in Oaxaca, Mexico. KHMER LANGUAGE","The First Mexico-Cambodia Colloquium of Archeology and Restoration Being and becoming an archaeologist in Oaxaca, Mexico Dr. Nelly Robles, former ...",history
2846,TFRDxZjH2XU,#20 What is your favorite discovery in Canopus (Discovering underwater archaeology),Gain insights into the work of underwater archaeologist Franck Goddio and his team in the sunken cities of Thonis-Heracleion and Canopus and the eastern ...,history
2847,S90oEfUrRpg,&quot;Introduction to Archaeology &amp; Epigraphy&quot; -Lesson 7  | Video 2,ஹரப்பா முதல் கீழடி வரை|Part -2 Video 2 திருமதி. சிந்தனா ராஜன் தொல்லியலாளர் மற்றும் ...,history
2848,TxwtjgKaa_8,ବୈଜ୍ଞାନିକ ମାନେ ଖୋଜିଲେ ଇତିହାସର ୬ଟି ଆଶ୍ଚଯ୍ୟ ଜନକ ଜିନିଷ | Archaeologist Founded 6 Mysterious Things,"ବୈଜ୍ଞାନିକ ମାନେ ଖୋଜିଲେ ଇତିହାସର ୬ଟି ଆଶ୍ଚଯ୍ୟ ଜନକ ଜିନିଷ | Archaeologist Founded 6 Mysterious Things . Researcher, Content writer, Video Editor and Voice Over By ...",history
2849,MXWnf2oU88k,Launch of the ARC volume 36.1: &#39;Resilience &amp; Archaeology&#39;,Volume 36.1 of the Archaeological Review from Cambridge (ARC) entitled 'Resilience & Archaeology' was published in May 2021. Editors: Sergio G. Russo and ...,history
2850,cST1he03zJ8,12 Most Incredible Recent Archaeological Artifacts Finds,"The more you look for things, the more you're likely to find. The world's archaeologists are always busy, but recently it seems that they've been busier than they ...",history
2851,EQp7180jHBU,Most Mysterious Archaeological Discoveries Found Underground,"From a secret tunnel lost to history to an entire city, here are 9 amazing archaeological discoveries found underground. Follow us on instagram!",history
2852,yPaCrie06Sg,One of the Most Important Archaeological Discoveries in Israel&#39;s History I Watchman Newscast,"On today's Watchman Newscast, host Erick Stakelbeck visits Jerusalem for an up-close look at the legendary ""Broad Wall"" of King Hezekiah. It's been called one ...",history
2853,_0HC22Abwug,12 Most Incredible Archaeological Artifacts Finds,"To an archaeologist, an artefact is a clue. It's a little something left behind by someone who came long before us, and through it, we might get to know them a ...",history
2854,GiDJtMFJU6A,अविश्वसनीय खोजें देखकर चौंक जाएँगे || 10 Creepiest Recent Archaeological Discoveries!,"RAHASYATvIndia From hearing an ancient mummy's voice to the burial of a 6-headed chief, here are 10 creepy archaeological discoveries. 10. Cybele Statue ...",history
2855,SCZeEMtH2H8,Who Was The Black Prince Of Jerusalem? | The Naked Archaeologist E3 | Absolute History,It's been an enduring mystery for two thousand years; what stopped the brutal Assyrian army from sacking Jerusalem in 701 BCE? Scholars around the world ...,history
2856,Vn9tGTQzBio,The Naked Archaeologist 305 | The Hairy Show,"Determining what ancient Israelite hairstyles looked like. Ladies, if you're expecting Harrison Ford to run across your screen wearing nothing but a fedora and ...",history
2857,QMBaimFY0MM,Biblical Femme Fatale Jezebel! - The Naked Archaeologist 116 - Jezebel Bible Bad Girl,"Featuring amateur archaeologist, enthusiast and multi-award winning investigative filmmaker, Simcha Jacobovici, The Naked Archaeologist is an irreverent, ...",history
2858,PXbIR0O1AbU,3 Most Incredible &amp; Mysterious Egyptian Archaeological Discoveries To Blow Your Mind,"3 most incredible & mysterious Egyptian archaeological discoveries to blow your mind. Today, we take a look at these 3 most incredible Egypt discoveries made ...",history
2859,qqZ-CZDFFXU,This Archaeological Discovery May Reveal the Location of the Lost Land of Punt,"Researchers believe they have uncovered the first clear example of a treasure the ancient Egyptians brought home with them from the legendary, lost Land of ...",history
2860,Fsc9G6gFMJc,12 Most Amazing Archaeological Finds Scientists Still Can&#39;t Explain,"For copyright matters, advertising and other questions, please contact us at: lightningtopchannel@gmail.com Subscribe ▻ https://bit.ly/2knsQP7 Scientists have ...",history
2861,vbwUSt6Lgw8,Archaeologists Were Shocked When They Found This Lake Filled With Hundreds Of Human Bones!,From a lake filled with mysterious skeletons to a secret fort found in Alaska – plus a morbid discovery in a Chinese tomb! Here are ten of the most shocking ...,history
2862,Lne1srF7ahc,"Neanderthal Origin of Iberian Cave Art (Department of Archaeology, University of Southampton)",For the scientific article “U-Th dating of carbonate crusts reveals Neanderthal origin of Iberian cave art” visit Science (www.sciencemag.org) Find our more about ...,history
2863,_EG7NH2p8IM,The Pagan Beliefs Of Queen Jezebel Of Israel | Naked Archaeologist | Parable,"How did this Phoenician princess become one of the Bible's best, or worst, femme fatales? Jezebel married Israelite King Ahab. But the Israelites new queen ...",history
2864,KI4Odcj_LsI,Dr. Francois du Plessis - Unlocking Hieroglyphics - Biblical Archaeology Part 2,The smallest clay tablet and the largest Assyrian Lammassu want to tell you their story. Discoveries made in the ruins of faraway places like Ur or Babylon or ...,history
2865,6pkELnppexg,THE GIZA PLATEAU with Archaeological Paths - explore differences,"THE GIZA PLATEAU with Archaeological Paths - explore differences Your visit to the Giza Plateau might be a once-in-a-lifetime experience, so you want to be ...",history
2866,QEr69XqFbR8,"25 Nephilim Architectures Discovered in the Andes, Historians Puzzled by Highly Bizarre Feats","Over the last few years, the Inca ruins of South America, ... This unfortunate insulation of archaeological–scientific practices from their present social ... word ayllu ...",history
2867,ninGyf7yA28,धरती पर अब यह क्या मिल गया || 10 Most Creepy Recent Archaeological Discoveries!,"RAHASYATvIndia From masks during times of plague to a tower of skulls leftover from battle, here are 10 creepy archaeological discoveries. 10. Chan Chan ...",history
2868,KPiEQyBtMK8,THE ULTIMATE ARCHAEOLOGIST RUN - Luck Be A Landlord,#aliensrock #luck #landlord New to the channel? These links will help: VOD Channel: https://www.youtube.com/channel/UCZAEMgC-droNbjdknkUMdJg Twitch: ...,history
2869,3ZFosAAwurs,10 Most Amazing Archaeological Discoveries,"From a terrifying medieval church to the world's oldest mattress, here are ten of the most amazing archaeological discoveries ever. Subscribe to Talltanic: ...",history
2870,87a9-wgkCaQ,12 Photographs Mainstream Archaeology Does Not Want You to See,Disclaimer The views expressed here are opinions only. Use the information found in these videos as a starting point for conducting your own research. Fair Use ...,history
2871,v9ffHq6X1PM,Biblical Autopsy - The Naked Archaeologist 104 - What Killed Herod?,"Featuring amateur archaeologist, enthusiast and multi-award winning investigative filmmaker, Simcha Jacobovici, The Naked Archaeologist is an irreverent, ...",history
2872,jieYWc4KF6s,A-Z of Archaeology: &#39;R - Rescue Archaeology&#39; (Special Edition),"Welcome to the A-Z of Archaeology! In this series we take a look at the world of Archaeology, employing the alphabet as our guide. This is a Special Edition ...",history
2873,1VAaDOH_lNU,Archaeology | Time Team | Caerwent Wales | S16E04,"On to season 16 of Time Team. Please subscribe for more daily archaeology content like this. This channel does not own this content in any way, it is being ...",history
2874,CtPZ9egxq7M,HMS Florida Vlog Episode 5 #FieldworkFridays #archaeology #blackwater,"Heritage Monitoring Scouts (HMS Florida) is a public engagement program focused on tracking changes to archaeological sites at risk, particularly those ...",history
2875,4CFZwdpkfe0,पूरी दुनिया है हैरान इन खोजों से || 10 Most Fascinating Recent Archaeological Discoveries!,"RAHASYATvIndia 10. Pictish Anvil The Pictish people were a “lost people” that we know very little about. They were called the Picti, or “Painted people” by the ...",history
2876,Yf4dcuzomOs,"ArchSoc WC, 8 June 2021, Justin Pargeter, Cango Valley Archaeology and Paleoscape Project","Introducing the Cango Valley Archaeology and Paleoscape Project and a new era of research at Boomplaas Cave, South Africa Abstract: This talk introduces the ...",history
2877,3OOHp4vs9IE,Indigenous Archaeology,"Presented as part of OKPAN's May 2021 Archaeological Skills Workshop, ""Working With Tribal Historic Preservation Offices"". Credits The Choctaw Nation of ...",history
2878,VwP9zYYt5qI,मिस्र में अचानक अब यह क्या मिल गया || MOST ANCIENT ARCHAEOLOGICAL DISCOVERIES IN ANCIENT EGYPT!,RAHASYATvIndia Check out the Most RECENT Archaeological Discoveries In ANCIENT EGYPT! This top 10 list of mysterious findings and unbelievable ...,history
